n,belief,color,pos,entropy,split_score_color,split_score_pos,entropy_dec_color,entropy_dec_pos
2,"[0.27, 0.73]",10,10,0.8414646362081757,1.0,1.0,0.8414646362081757,0.8414646362081757
4,"[0.09, 0.45, 0.32, 0.14]",0011,0100,1.7541993572084984,1.0,0.8112781244591328,1.7541993572084984,1.7541993572084984
4,"[0.34, 0.0, 0.11, 0.55]",1000,0000,1.3538335032609439,0.8112781244591328,0.0,1.3538335032609439,0
5,"[0.29, 0.02, 0.32, 0.14, 0.23]",11110,00101,2.0415927622065513,0.7219280948873623,0.9709505944546686,2.0415927622065513,2.0415927622065513
5,"[0.2, 0.1, 0.3, 0.07, 0.33]",11111,01000,2.114045678693638,0.0,0.7219280948873623,0,2.114045678693638
6,"[0.33, 0.1, 0.03, 0.17, 0.17, 0.2]",100001,100101,2.345341460873476,0.9182958340544896,1.0,2.345341460873476,2.345341460873476
6,"[0.17, 0.58, 0.03, 0.08, 0.1, 0.04]",101111,001111,1.8516168450778043,0.6500224216483541,0.9182958340544896,1.8516168450778043,1.8516168450778043
4,"[0.08, 0.49, 0.15, 0.28]",1000,0110,1.7205553986408657,0.8112781244591328,1.0,1.7205553986408657,1.7205553986408657
4,"[0.18, 0.54, 0.14, 0.14]",0101,1001,1.7195710601707064,1.0,1.0,1.7195710601707064,1.7195710601707064
3,"[0.85, 0.09, 0.06]",010,010,0.7554828938846007,0.9182958340544896,0.9182958340544896,0.7554828938846007,0.7554828938846007
5,"[0.17, 0.01, 0.44, 0.09, 0.29]",10101,01000,1.852729855844952,0.9709505944546686,0.7219280948873623,1.852729855844952,1.852729855844952
3,"[0.37, 0.55, 0.08]",111,011,1.2966106020534505,0.0,0.9182958340544896,0,1.2966106020534505
5,"[0.29, 0.03, 0.05, 0.19, 0.44]",00000,10010,1.8621402816670338,0.0,0.9709505944546686,0,1.8621402816670338
3,"[0.35, 0.09, 0.56]",000,001,1.3111951273619198,0.0,0.9182958340544896,0,1.3111951273619198
6,"[0.17, 0.51, 0.09, 0.09, 0.02, 0.12]",010100,100110,2.0352685820105494,0.9182958340544896,1.0,2.0352685820105494,2.0352685820105494
3,"[0.12, 0.52, 0.36]",111,111,1.3882590357355857,0.0,0.0,0,0
6,"[0.02, 0.0, 0.43, 0.34, 0.01, 0.2]",110011,110001,1.6964393602502348,0.9182958340544896,1.0,1.6964393602502348,1.6964393602502348
6,"[0.21, 0.08, 0.09, 0.01, 0.07, 0.54]",011101,010000,1.8920221851490715,0.9182958340544896,0.6500224216483541,1.8920221851490715,1.8920221851490715
3,"[0.03, 0.46, 0.51]",011,101,1.1625318905614013,0.9182958340544896,0.9182958340544896,1.1625318905614013,1.1625318905614013
4,"[0.0, 0.1, 0.44, 0.46]",1101,0000,1.3686749682993518,0.8112781244591328,0.0,1.3686749682993518,0
6,"[0.52, 0.09, 0.05, 0.1, 0.08, 0.16]",011101,100101,2.0660450719784444,0.9182958340544896,1.0,2.0660450719784444,2.0660450719784444
2,"[0.82, 0.18]",11,00,0.6800770457282799,0.0,0.0,0,0
6,"[0.26, 0.21, 0.03, 0.13, 0.23, 0.14]",100111,011000,2.397300226913347,0.9182958340544896,0.9182958340544896,2.397300226913347,2.397300226913347
3,"[0.59, 0.2, 0.21]",001,110,1.3863245128902262,0.9182958340544896,0.9182958340544896,1.3863245128902262,1.3863245128902262
6,"[0.18, 0.12, 0.26, 0.07, 0.23, 0.14]",111011,111101,2.470996079186676,0.6500224216483541,0.6500224216483541,2.470996079186676,2.470996079186676
4,"[0.09, 0.32, 0.49, 0.1]",1110,1001,1.6751623065397283,0.8112781244591328,1.0,1.6751623065397283,1.6751623065397283
6,"[0.03, 0.16, 0.65, 0.1, 0.02, 0.04]",111111,110000,1.6095754267958584,0.0,0.9182958340544896,0,1.6095754267958584
5,"[0.27, 0.02, 0.11, 0.12, 0.48]",11110,01100,1.848521585707792,0.7219280948873623,0.9709505944546686,1.848521585707792,1.848521585707792
6,"[0.01, 0.01, 0.5, 0.13, 0.03, 0.32]",010100,101110,1.6933220565073857,0.9182958340544896,0.9182958340544896,1.6933220565073857,1.6933220565073857
4,"[0.24, 0.06, 0.55, 0.15]",1010,0111,1.6225860077785372,1.0,0.8112781244591328,1.6225860077785372,1.6225860077785372
3,"[0.13, 0.56, 0.31]",000,111,1.374879413844193,0.0,0.0,0,0
6,"[0.05, 0.2, 0.04, 0.06, 0.14, 0.51]",011110,101100,2.0023098025160877,0.9182958340544896,1.0,2.0023098025160877,2.0023098025160877
3,"[0.04, 0.83, 0.13]",110,011,0.7915162983984352,0.9182958340544896,0.9182958340544896,0.7915162983984352,0.7915162983984352
3,"[0.32, 0.27, 0.41]",110,100,1.5634402422971738,0.9182958340544896,0.9182958340544896,1.5634402422971738,1.5634402422971738
2,"[0.74, 0.26]",10,01,0.8267463724926178,1.0,1.0,0.8267463724926178,0.8267463724926178
3,"[0.07, 0.62, 0.31]",110,011,1.2199387765708982,0.9182958340544896,0.9182958340544896,1.2199387765708982,1.2199387765708982
5,"[0.04, 0.28, 0.15, 0.05, 0.48]",10111,10000,1.8348848171667946,0.7219280948873623,0.7219280948873623,1.8348848171667946,1.8348848171667946
5,"[0.06, 0.12, 0.15, 0.51, 0.16]",10010,11111,1.939592425898176,0.9709505944546686,0.0,1.939592425898176,0
6,"[0.15, 0.01, 0.21, 0.37, 0.23, 0.03]",111101,110001,2.1199700714524483,0.6500224216483541,1.0,2.1199700714524483,2.1199700714524483
4,"[0.85, 0.12, 0.02, 0.01]",0100,1010,0.7456783939711394,0.8112781244591328,1.0,0.7456783939711394,0.7456783939711394
3,"[0.54, 0.09, 0.37]",000,010,1.3234259431939321,0.0,0.9182958340544896,0,1.3234259431939321
5,"[0.01, 0.55, 0.06, 0.14, 0.24]",00010,00000,1.6755899080317505,0.7219280948873623,0.0,1.6755899080317505,0
5,"[0.25, 0.29, 0.17, 0.05, 0.24]",01100,00110,2.1627215658140444,0.9709505944546686,0.9709505944546686,2.1627215658140444,2.1627215658140444
3,"[0.21, 0.76, 0.03]",100,010,0.9254957457524253,0.9182958340544896,0.9182958340544896,0.9254957457524253,0.9254957457524253
5,"[0.47, 0.22, 0.06, 0.1, 0.15]",11001,11000,1.9788003245127466,0.9709505944546686,0.9709505944546686,1.9788003245127466,1.9788003245127466
6,"[0.33, 0.14, 0.23, 0.0, 0.07, 0.23]",001000,010101,2.1688230969681124,0.6500224216483541,1.0,2.1688230969681124,2.1688230969681124
2,"[0.19, 0.81]",00,00,0.7014714598838974,0.0,0.0,0,0
5,"[0.49, 0.3, 0.03, 0.09, 0.09]",11111,01100,1.8024458121944664,0.0,0.9709505944546686,0,1.8024458121944664
6,"[0.32, 0.06, 0.08, 0.05, 0.47, 0.02]",111001,010110,1.9020052746985976,0.9182958340544896,1.0,1.9020052746985976,1.9020052746985976
4,"[0.08, 0.21, 0.03, 0.68]",0100,0011,1.2944459239193196,0.8112781244591328,1.0,1.2944459239193196,1.2944459239193196
6,"[0.01, 0.2, 0.37, 0.09, 0.22, 0.11]",100010,101011,2.2050671412344243,0.9182958340544896,0.9182958340544896,2.2050671412344243,2.2050671412344243
2,"[0.18, 0.82]",01,01,0.6800770457282799,1.0,1.0,0.6800770457282799,0.6800770457282799
4,"[0.5, 0.33, 0.06, 0.11]",0001,0011,1.6216428074057008,0.8112781244591328,1.0,1.6216428074057008,1.6216428074057008
4,"[0.02, 0.58, 0.15, 0.25]",0011,1101,1.4792295758157739,1.0,0.8112781244591328,1.4792295758157739,1.4792295758157739
3,"[0.67, 0.16, 0.17]",001,100,1.2447077491554595,0.9182958340544896,0.9182958340544896,1.2447077491554595,1.2447077491554595
2,"[0.65, 0.35]",00,11,0.934068055375491,0.0,0.0,0,0
5,"[0.37, 0.31, 0.19, 0.05, 0.08]",01010,00000,2.0173549559734325,0.9709505944546686,0.0,2.0173549559734325,0
3,"[0.07, 0.42, 0.51]",101,110,1.2896311032581504,0.9182958340544896,0.9182958340544896,1.2896311032581504,1.2896311032581504
2,"[0.53, 0.47]",10,01,0.9974015885677396,1.0,1.0,0.9974015885677396,0.9974015885677396
5,"[0.05, 0.02, 0.46, 0.18, 0.29]",01111,00011,1.8075202963975185,0.7219280948873623,0.9709505944546686,1.8075202963975185,1.8075202963975185
6,"[0.43, 0.22, 0.0, 0.11, 0.04, 0.2]",001100,111010,2.0045642921250417,0.9182958340544896,0.9182958340544896,2.0045642921250417,2.0045642921250417
5,"[0.24, 0.47, 0.02, 0.14, 0.13]",11010,11111,1.8987215768667511,0.9709505944546686,0.0,1.8987215768667511,0
4,"[0.2, 0.26, 0.1, 0.44]",1010,0000,1.8230135223914212,1.0,0.0,1.8230135223914212,0
6,"[0.01, 0.12, 0.0, 0.24, 0.25, 0.38]",110111,011101,1.9580931869628648,0.6500224216483541,0.9182958340544896,1.9580931869628648,1.9580931869628648
2,"[0.62, 0.38]",11,00,0.9580420222262995,0.0,0.0,0,0
5,"[0.26, 0.2, 0.02, 0.07, 0.45]",00101,11111,1.8695075061881823,0.9709505944546686,0.0,1.8695075061881823,0
5,"[0.1, 0.15, 0.04, 0.38, 0.33]",10001,10000,1.9867672764478586,0.9709505944546686,0.7219280948873623,1.9867672764478586,1.9867672764478586
2,"[0.59, 0.41]",10,10,0.976500468757824,1.0,1.0,0.976500468757824,0.976500468757824
3,"[0.1, 0.73, 0.17]",110,001,1.0982227692910183,0.9182958340544896,0.9182958340544896,1.0982227692910183,1.0982227692910183
5,"[0.06, 0.36, 0.02, 0.04, 0.52]",01001,00111,1.5633567857788548,0.9709505944546686,0.9709505944546686,1.5633567857788548,1.5633567857788548
3,"[0.07, 0.2, 0.73]",011,111,1.0643837982708073,0.9182958340544896,0.0,1.0643837982708073,0
6,"[0.26, 0.06, 0.11, 0.33, 0.14, 0.1]",010101,010111,2.356234076999578,1.0,0.9182958340544896,2.356234076999578,2.356234076999578
6,"[0.24, 0.0, 0.02, 0.23, 0.26, 0.25]",000011,000110,2.099967565548169,0.9182958340544896,0.9182958340544896,2.099967565548169,2.099967565548169
3,"[0.19, 0.43, 0.38]",001,101,1.5092436625899788,0.9182958340544896,0.9182958340544896,1.5092436625899788,1.5092436625899788
4,"[0.04, 0.38, 0.01, 0.57]",1110,1111,1.2448964265922595,0.8112781244591328,0.0,1.2448964265922595,0
5,"[0.03, 0.27, 0.22, 0.12, 0.36]",10111,01001,2.040044232462977,0.7219280948873623,0.9709505944546686,2.040044232462977,2.040044232462977
6,"[0.07, 0.01, 0.18, 0.0, 0.19, 0.55]",100111,010101,1.709900774978232,0.9182958340544896,1.0,1.709900774978232,1.709900774978232
4,"[0.35, 0.47, 0.08, 0.1]",1111,0110,1.6657575640667608,0.0,1.0,0,1.6657575640667608
3,"[0.48, 0.14, 0.38]",011,101,1.4358320452319426,0.9182958340544896,0.9182958340544896,1.4358320452319426,1.4358320452319426
4,"[0.26, 0.09, 0.07, 0.58]",0000,1100,1.5423047912102086,0.0,1.0,0,1.5423047912102086
2,"[0.22, 0.78]",10,10,0.7601675029619657,1.0,1.0,0.7601675029619657,0.7601675029619657
4,"[0.07, 0.17, 0.03, 0.73]",0101,0110,1.1863518592140876,1.0,1.0,1.1863518592140876,1.1863518592140876
4,"[0.36, 0.41, 0.05, 0.18]",1000,1011,1.7194039623580935,0.8112781244591328,0.8112781244591328,1.7194039623580935,1.7194039623580935
4,"[0.36, 0.11, 0.49, 0.04]",0010,1100,1.5709378875889375,0.8112781244591328,1.0,1.5709378875889375,1.5709378875889375
4,"[0.38, 0.38, 0.17, 0.07]",0101,0011,1.7640477520010096,1.0,1.0,1.7640477520010096,1.7640477520010096
4,"[0.14, 0.18, 0.21, 0.47]",0010,0000,1.8271965813550146,0.8112781244591328,0.0,1.8271965813550146,0
3,"[0.03, 0.84, 0.13]",000,000,0.7457035162605894,0.0,0.0,0,0
3,"[0.03, 0.24, 0.73]",000,011,0.9773443865976,0.0,0.9182958340544896,0,0.9773443865976
3,"[0.31, 0.15, 0.54]",011,111,1.4143824930452424,0.9182958340544896,0.0,1.4143824930452424,0
3,"[0.3, 0.51, 0.19]",011,101,1.4717458591324253,0.9182958340544896,0.9182958340544896,1.4717458591324253,1.4717458591324253
3,"[0.54, 0.03, 0.43]",111,010,1.1553742190629146,0.0,0.9182958340544896,0,1.1553742190629146
2,"[0.93, 0.07]",11,01,0.36592365090022316,0.0,1.0,0,0.36592365090022316
3,"[0.32, 0.44, 0.24]",000,010,1.5413152774012364,0.0,0.9182958340544896,0,1.5413152774012364
3,"[0.39, 0.37, 0.24]",101,101,1.5546605789626589,0.9182958340544896,0.9182958340544896,1.5546605789626589,1.5546605789626589
3,"[0.15, 0.4, 0.45]",001,000,1.4577174691301482,0.9182958340544896,0.0,1.4577174691301482,0
3,"[0.71, 0.26, 0.03]",111,101,1.0078725331880818,0.0,0.9182958340544896,0,1.0078725331880818
3,"[0.85, 0.1, 0.05]",111,010,0.747584679824574,0.0,0.9182958340544896,0,0.747584679824574
4,"[0.36, 0.03, 0.24, 0.37]",0111,1000,1.7072455687780685,0.8112781244591328,0.8112781244591328,1.7072455687780685,1.7072455687780685
4,"[0.08, 0.72, 0.16, 0.04]",1101,0010,1.2415101887362598,0.8112781244591328,0.8112781244591328,1.2415101887362598,1.2415101887362598
3,"[0.34, 0.32, 0.34]",011,110,1.584381457724494,0.9182958340544896,0.9182958340544896,1.584381457724494,1.584381457724494
3,"[0.35, 0.03, 0.62]",000,000,1.109456546382489,0.0,0.0,0,0
4,"[0.53, 0.01, 0.25, 0.21]",1010,1111,1.5247076426290083,1.0,0.0,1.5247076426290083,0
2,"[0.68, 0.32]",01,00,0.9043814577244937,1.0,0.0,0.9043814577244937,0
4,"[0.02, 0.12, 0.29, 0.57]",1100,0000,1.4600988930272873,1.0,0.0,1.4600988930272873,0
6,"[0.08, 0.05, 0.17, 0.43, 0.12, 0.15]",001010,100100,2.2433681680680797,0.9182958340544896,0.9182958340544896,2.2433681680680797,2.2433681680680797
3,"[0.13, 0.01, 0.86]",100,000,0.6362113373725784,0.9182958340544896,0.0,0.6362113373725784,0
3,"[0.84, 0.11, 0.05]",111,010,0.7776756718460953,0.0,0.9182958340544896,0,0.7776756718460953
6,"[0.08, 0.33, 0.2, 0.11, 0.23, 0.05]",000100,100110,2.3377673787213786,0.6500224216483541,1.0,2.3377673787213786,2.3377673787213786
3,"[0.47, 0.06, 0.47]",110,110,1.2674449191544763,0.9182958340544896,0.9182958340544896,1.2674449191544763,1.2674449191544763
5,"[0.35, 0.03, 0.15, 0.01, 0.46]",01001,11110,1.674186169694848,0.9709505944546686,0.7219280948873623,1.674186169694848,1.674186169694848
5,"[0.01, 0.77, 0.09, 0.05, 0.08]",11100,11000,1.1770408985654743,0.9709505944546686,0.9709505944546686,1.1770408985654743,1.1770408985654743
2,"[0.77, 0.23]",00,01,0.7780113035465377,0.0,1.0,0,0.7780113035465377
3,"[0.57, 0.37, 0.06]",010,110,1.236513386374841,0.9182958340544896,0.9182958340544896,1.236513386374841,1.236513386374841
4,"[0.11, 0.46, 0.37, 0.06]",1000,1100,1.639884716612415,0.8112781244591328,1.0,1.639884716612415,1.639884716612415
6,"[0.43, 0.16, 0.14, 0.04, 0.04, 0.19]",001100,010100,2.170426428610477,0.9182958340544896,0.9182958340544896,2.170426428610477,2.170426428610477
2,"[0.4, 0.6]",00,00,0.9709505944546686,0.0,0.0,0,0
6,"[0.04, 0.11, 0.2, 0.33, 0.29, 0.03]",001010,111110,2.1979196697502292,0.9182958340544896,0.6500224216483541,2.1979196697502292,2.1979196697502292
4,"[0.19, 0.26, 0.44, 0.11]",0100,0101,1.831948245253246,0.8112781244591328,1.0,1.831948245253246,1.831948245253246
4,"[0.62, 0.0, 0.32, 0.06]",1111,1111,1.1971567272915926,0.0,0.0,0,0
3,"[0.05, 0.63, 0.32]",101,100,1.1620734332254092,0.9182958340544896,0.9182958340544896,1.1620734332254092,1.1620734332254092
4,"[0.16, 0.46, 0.16, 0.22]",0000,1000,1.8419427338882934,0.0,0.8112781244591328,0,1.8419427338882934
4,"[0.1, 0.19, 0.68, 0.03]",1100,1110,1.3175335456598416,1.0,0.8112781244591328,1.3175335456598416,1.3175335456598416
4,"[0.1, 0.3, 0.09, 0.51]",0001,0001,1.661366027068162,0.8112781244591328,0.8112781244591328,1.661366027068162,1.661366027068162
2,"[0.64, 0.36]",00,01,0.9426831892554922,0.0,1.0,0,0.9426831892554922
6,"[0.04, 0.41, 0.02, 0.26, 0.0, 0.27]",010111,000101,1.84132591558049,0.9182958340544896,0.9182958340544896,1.84132591558049,1.84132591558049
5,"[0.07, 0.18, 0.35, 0.34, 0.06]",10011,01001,2.0166706729719532,0.9709505944546686,0.9709505944546686,2.0166706729719532,2.0166706729719532
3,"[0.07, 0.03, 0.9]",001,110,0.5571246835123504,0.9182958340544896,0.9182958340544896,0.5571246835123504,0.5571246835123504
3,"[0.04, 0.02, 0.94]",000,111,0.38254266919774566,0.0,0.0,0,0
5,"[0.02, 0.08, 0.01, 0.69, 0.2]",10101,00010,1.3045886956203157,0.9709505944546686,0.7219280948873623,1.3045886956203157,1.3045886956203157
6,"[0.37, 0.15, 0.13, 0.08, 0.04, 0.23]",000100,011001,2.2888484418992805,0.6500224216483541,1.0,2.2888484418992805,2.2888484418992805
6,"[0.07, 0.02, 0.21, 0.05, 0.08, 0.57]",100101,011101,1.8241109736288819,1.0,0.9182958340544896,1.8241109736288819,1.8241109736288819
3,"[0.31, 0.32, 0.37]",010,011,1.580557588272082,0.9182958340544896,0.9182958340544896,1.580557588272082,1.580557588272082
6,"[0.2, 0.3, 0.18, 0.31, 0.01, 0.0]",011011,110110,2.021016035635149,0.9182958340544896,0.9182958340544896,2.021016035635149,2.021016035635149
3,"[0.45, 0.09, 0.46]",100,101,1.346390546510337,0.9182958340544896,0.9182958340544896,1.346390546510337,1.346390546510337
5,"[0.2, 0.43, 0.15, 0.1, 0.12]",00000,00001,2.097754827358797,0.0,0.7219280948873623,0,2.097754827358797
4,"[0.33, 0.4, 0.01, 0.26]",1010,0100,1.6283205657148059,1.0,0.8112781244591328,1.6283205657148059,1.6283205657148059
5,"[0.53, 0.2, 0.01, 0.07, 0.19]",00010,00001,1.740051657780443,0.7219280948873623,0.7219280948873623,1.740051657780443,1.740051657780443
4,"[0.15, 0.04, 0.33, 0.48]",1101,1000,1.6323905406990022,0.8112781244591328,0.8112781244591328,1.6323905406990022,1.6323905406990022
3,"[0.18, 0.07, 0.75]",111,110,1.0251408270991655,0.0,0.9182958340544896,0,1.0251408270991655
3,"[0.24, 0.13, 0.63]",100,010,1.2967216744383578,0.9182958340544896,0.9182958340544896,1.2967216744383578,1.2967216744383578
3,"[0.36, 0.52, 0.12]",011,110,1.3882590357355857,0.9182958340544896,0.9182958340544896,1.3882590357355857,1.3882590357355857
6,"[0.09, 0.03, 0.0, 0.0, 0.47, 0.41]",110100,100110,1.5037609824413778,1.0,1.0,1.5037609824413778,1.5037609824413778
5,"[0.38, 0.03, 0.08, 0.51, 0.0]",11101,01110,1.4691579352390647,0.7219280948873623,0.9709505944546686,1.4691579352390647,1.4691579352390647
2,"[0.98, 0.02]",00,11,0.14144054254182067,0.0,0.0,0,0
4,"[0.29, 0.08, 0.42, 0.21]",1101,0001,1.8078817248371097,0.8112781244591328,0.8112781244591328,1.8078817248371097,1.8078817248371097
4,"[0.06, 0.03, 0.32, 0.59]",1100,0010,1.3704501655863341,1.0,0.8112781244591328,1.3704501655863341,1.3704501655863341
5,"[0.19, 0.65, 0.04, 0.06, 0.06]",00000,00111,1.5320153836654091,0.0,0.9709505944546686,0,1.5320153836654091
6,"[0.04, 0.07, 0.06, 0.01, 0.74, 0.08]",011010,001111,1.3772481046220002,1.0,0.9182958340544896,1.3772481046220002,1.3772481046220002
4,"[0.06, 0.29, 0.34, 0.31]",1110,1100,1.8144057288994127,0.8112781244591328,1.0,1.8144057288994127,1.8144057288994127
3,"[0.33, 0.21, 0.46]",111,000,1.5159809718166695,0.0,0.0,0,0
3,"[0.54, 0.38, 0.08]",011,110,1.302004483497889,0.9182958340544896,0.9182958340544896,1.302004483497889,1.302004483497889
4,"[0.02, 0.26, 0.67, 0.05]",0010,1010,1.221365700706965,0.8112781244591328,1.0,1.221365700706965,1.221365700706965
3,"[0.04, 0.57, 0.39]",111,010,1.177802016344545,0.0,0.9182958340544896,0,1.177802016344545
6,"[0.06, 0.15, 0.02, 0.17, 0.2, 0.4]",100101,111111,2.1946993104452024,1.0,0.0,2.1946993104452024,0
3,"[0.21, 0.36, 0.43]",000,111,1.5270026859500503,0.0,0.0,0,0
4,"[0.34, 0.34, 0.31, 0.01]",1111,0101,1.6485806015045625,0.0,1.0,0,1.6485806015045625
4,"[0.31, 0.25, 0.41, 0.03]",1101,1110,1.7029460891960628,0.8112781244591328,0.8112781244591328,1.7029460891960628,1.7029460891960628
5,"[0.08, 0.03, 0.36, 0.01, 0.52]",01100,00000,1.5309056608004896,0.9709505944546686,0.0,1.5309056608004896,0
3,"[0.15, 0.25, 0.6]",011,010,1.3527241956246545,0.9182958340544896,0.9182958340544896,1.3527241956246545,1.3527241956246545
6,"[0.12, 0.04, 0.41, 0.1, 0.14, 0.19]",100101,010101,2.2647356416636897,1.0,1.0,2.2647356416636897,2.2647356416636897
6,"[0.18, 0.13, 0.43, 0.04, 0.11, 0.11]",111100,000101,2.237843725534659,0.9182958340544896,0.9182958340544896,2.237843725534659,2.237843725534659
6,"[0.16, 0.09, 0.07, 0.08, 0.19, 0.41]",110000,110001,2.2783455456531887,0.9182958340544896,1.0,2.2783455456531887,2.2783455456531887
5,"[0.15, 0.11, 0.37, 0.08, 0.29]",10100,00111,2.1009728885136365,0.9709505944546686,0.9709505944546686,2.1009728885136365,2.1009728885136365
6,"[0.1, 0.23, 0.02, 0.2, 0.21, 0.24]",010001,011011,2.364080852458786,0.9182958340544896,0.9182958340544896,2.364080852458786,2.364080852458786
4,"[0.39, 0.21, 0.01, 0.39]",0111,0000,1.5988558002786313,0.8112781244591328,0.0,1.5988558002786313,0
5,"[0.06, 0.25, 0.17, 0.43, 0.09]",10101,11001,2.0143386146235063,0.9709505944546686,0.9709505944546686,2.0143386146235063,2.0143386146235063
4,"[0.22, 0.02, 0.38, 0.38]",1110,1111,1.6543563234573944,0.8112781244591328,0.0,1.6543563234573944,0
4,"[0.17, 0.16, 0.3, 0.37]",0000,0001,1.9094225827968998,0.0,0.8112781244591328,0,1.9094225827968998
6,"[0.02, 0.58, 0.08, 0.07, 0.19, 0.06]",111001,100011,1.8275083904591503,0.9182958340544896,1.0,1.8275083904591503,1.8275083904591503
3,"[0.25, 0.52, 0.23]",011,010,1.4782442390045627,0.9182958340544896,0.9182958340544896,1.4782442390045627,1.4782442390045627
4,"[0.19, 0.14, 0.39, 0.28]",0011,1101,1.896354029599973,1.0,0.8112781244591328,1.896354029599973,1.896354029599973
6,"[0.08, 0.08, 0.33, 0.32, 0.02, 0.17]",100101,111100,2.1843374473738773,1.0,0.9182958340544896,2.1843374473738773,2.1843374473738773
3,"[0.33, 0.39, 0.28]",001,011,1.5718398868540289,0.9182958340544896,0.9182958340544896,1.5718398868540289,1.5718398868540289
5,"[0.14, 0.22, 0.26, 0.23, 0.15]",11110,00110,2.28118437863538,0.7219280948873623,0.9709505944546686,2.28118437863538,2.28118437863538
5,"[0.4, 0.01, 0.26, 0.01, 0.32]",11111,11001,1.6929706251030954,0.0,0.9709505944546686,0,1.6929706251030954
4,"[0.35, 0.21, 0.3, 0.14]",1110,1010,1.9211236072898268,0.8112781244591328,1.0,1.9211236072898268,1.9211236072898268
3,"[0.19, 0.68, 0.13]",000,000,1.2162180668118707,0.0,0.0,0,0
5,"[0.13, 0.38, 0.39, 0.02, 0.08]",11100,11000,1.8472797059515433,0.9709505944546686,0.9709505944546686,1.8472797059515433,1.8472797059515433
3,"[0.06, 0.76, 0.18]",100,001,0.9897470292547141,0.9182958340544896,0.9182958340544896,0.9897470292547141,0.9897470292547141
5,"[0.57, 0.06, 0.09, 0.2, 0.08]",00110,00100,1.774332262550272,0.9709505944546686,0.7219280948873623,1.774332262550272,1.774332262550272
6,"[0.74, 0.03, 0.07, 0.09, 0.05, 0.02]",100101,110111,1.3834073247694585,1.0,0.6500224216483541,1.3834073247694585,1.3834073247694585
3,"[0.12, 0.88, 0.0]",111,100,0.5293608652873644,0.0,0.9182958340544896,0,0.5293608652873644
3,"[0.0, 0.68, 0.32]",010,110,0.9043814577244937,0.9182958340544896,0.9182958340544896,0.9043814577244937,0.9043814577244937
6,"[0.23, 0.05, 0.28, 0.28, 0.1, 0.06]",001011,011010,2.3079312192529797,1.0,1.0,2.3079312192529797,2.3079312192529797
5,"[0.25, 0.19, 0.17, 0.09, 0.3]",00000,10001,2.223556802951841,0.0,0.9709505944546686,0,2.223556802951841
3,"[0.57, 0.33, 0.1]",010,010,1.3222660128237962,0.9182958340544896,0.9182958340544896,1.3222660128237962,1.3222660128237962
3,"[0.06, 0.24, 0.7]",010,111,1.0978693276969014,0.9182958340544896,0.0,1.0978693276969014,0
4,"[0.22, 0.03, 0.29, 0.46]",0010,0111,1.6655793702796629,0.8112781244591328,0.8112781244591328,1.6655793702796629,1.6655793702796629
3,"[0.37, 0.3, 0.33]",111,110,1.579641206421168,0.0,0.9182958340544896,0,1.579641206421168
3,"[0.05, 0.13, 0.82]",000,000,0.833509977885186,0.0,0.0,0,0
4,"[0.18, 0.21, 0.41, 0.2]",0110,0111,1.909901089860682,1.0,0.8112781244591328,1.909901089860682,1.909901089860682
4,"[0.15, 0.25, 0.36, 0.24]",0111,1000,1.9352945522974556,0.8112781244591328,0.8112781244591328,1.9352945522974556,1.9352945522974556
3,"[0.32, 0.1, 0.58]",100,001,1.3140344031119966,0.9182958340544896,0.9182958340544896,1.3140344031119966,1.3140344031119966
4,"[0.36, 0.16, 0.42, 0.06]",1111,0001,1.7228121216451435,0.0,0.8112781244591328,0,1.7228121216451435
5,"[0.21, 0.07, 0.27, 0.0, 0.45]",00000,01010,1.7698011675146628,0.0,0.9709505944546686,0,1.7698011675146628
6,"[0.24, 0.27, 0.32, 0.08, 0.02, 0.07]",000001,100100,2.2031307194734784,0.6500224216483541,0.9182958340544896,2.2031307194734784,2.2031307194734784
5,"[0.05, 0.02, 0.88, 0.05, 0.0]",00111,01000,0.707363555885167,0.9709505944546686,0.7219280948873623,0.707363555885167,0.707363555885167
4,"[0.41, 0.16, 0.01, 0.42]",1110,1010,1.5424865503142309,0.8112781244591328,1.0,1.5424865503142309,1.5424865503142309
5,"[0.37, 0.22, 0.08, 0.19, 0.14]",00010,00000,2.1551475717494624,0.7219280948873623,0.0,2.1551475717494624,0
5,"[0.43, 0.11, 0.31, 0.09, 0.06]",10100,00011,1.9538330108097108,0.9709505944546686,0.9709505944546686,1.9538330108097108,1.9538330108097108
5,"[0.05, 0.73, 0.06, 0.13, 0.03]",10010,01100,1.3254840686246978,0.9709505944546686,0.9709505944546686,1.3254840686246978,1.3254840686246978
4,"[0.08, 0.33, 0.16, 0.43]",0010,1011,1.7659122858645329,0.8112781244591328,0.8112781244591328,1.7659122858645329,1.7659122858645329
5,"[0.17, 0.11, 0.22, 0.47, 0.03]",10000,00101,1.9291694373017347,0.7219280948873623,0.9709505944546686,1.9291694373017347,1.9291694373017347
4,"[0.14, 0.14, 0.1, 0.62]",1111,0010,1.5540022896699968,0.0,0.8112781244591328,0,1.5540022896699968
3,"[0.23, 0.35, 0.42]",111,101,1.5434145663837944,0.0,0.9182958340544896,0,1.5434145663837944
4,"[0.34, 0.47, 0.04, 0.15]",1001,1110,1.637428474119842,1.0,0.8112781244591328,1.637428474119842,1.637428474119842
